灜吉街,39.768258,116.444422
瀛海家园,39.771619,116.443425
瀛祥路北,39.769907,116.446205
灜祥路北,39.769911,116.446203
西二路口,39.771273,116.436204
栗园村,39.819253,116.11094
荆栗园村,40.318638,116.820557
后栗园村南口,40.40235,116.906723
后栗园村口,40.412843,116.904422
后栗园村北口,40.413688,116.904042
北沙滩桥北,40.008683,116.375663
北沙滩桥东,40.007689,116.379477
北沙滩桥南,40.006246,116.377508
笃庆堂,39.747226,116.462269
京福路口,39.748835,116.461712
笃庆堂北站,39.751352,116.460954
笃庆堂北口,39.750924,116.468402
北普陀影视城,39.74159,116.464478
笃庆堂村北口,39.751016,116.469004
南宫村,39.735935,116.469208
小三槐堂路口西,39.761441,116.456631
富力又一城南区,39.851812,116.570832
马家湾,39.851311,116.568633
北京公交集团富力又一城场站-南门,39.854854,116.569674
富力又一城,39.856882,116.571053
郎各庄西,39.851592,116.577481
朝丰家园南站,39.856972,116.571197
豆各庄公交场站,39.858122,116.567805
郎各庄,39.8522,116.583153
孙家坡,39.851188,116.55824
朝丰家园,39.862132,116.571294
枣营北里,39.949898,116.480885
朝阳公园西门,39.946422,116.481145
团结湖公共汽车站,39.939102,116.475844
枣营路北口,39.95481,116.479152
景园,39.942638,116.480916
安家楼,39.958517,116.479474
燕莎桥东,39.956058,116.471966
朝阳公园路南口,39.941015,116.479579
亮马桥,39.94972,116.468273
馨港庄园西门,40.038573,116.673118
馨港庄园,40.039604,116.673053
英各庄,40.034922,116.678984
馨港路口,40.044048,116.67068
馨港车站,40.043895,116.670106
李天路口,40.046565,116.674376
英各庄南,40.032921,116.682283
李桥,40.048182,116.673619
通顺物流(临时站),40.030611,116.686373
杨庄东,39.930606,116.202704
杨庄西,39.930139,116.185587
公交站杨庄南里丙-66号楼,39.772503,116.561837
杨庄,39.930689,116.19466
杨庄小区,39.925754,116.20481
通州杨庄,39.904904,116.638426
杨庄路,39.928666,116.199584
杨庄路东口,39.928358,116.204584
通州杨庄南口,39.900164,116.638503
通州杨庄北口,39.91078,116.638322
地铁土桥站,39.877509,116.694299
土桥,39.877014,116.696282
临河里路南口,39.878164,116.697173
通州小街南口,39.878559,116.687493
小街南口,39.878699,116.687485
土桥村,39.876646,116.698101
临河里路,39.883528,116.694143
颐瑞中二街,39.873909,116.687619
颐瑞中二路,39.873734,116.687568
加州小镇小区,39.873498,116.687532
旧宫北马路,39.81749,116.462279
宣颐家园南门,39.815511,116.460206
宣颐家园,39.818852,116.459105
旧宫东口,39.812646,116.461406
地铁旧宫站,39.812016,116.466075
珊瑚桥南,39.823625,116.461589
旧宫路口,39.811497,116.457727
旧宫,39.811816,116.456304
清逸园,39.811464,116.454259
紫郡府,39.808542,116.463057
北洼路北口,39.946869,116.312059
北洼路(东行),39.950119,116.311012
北洼路,39.9503,116.311053
北洼路(西行),39.950392,116.311107
紫竹桥,39.948223,116.316587
北洼路西里,39.943332,116.310737
紫竹桥南,39.943827,116.316429
紫竹桥北,39.950812,116.316538
万寿寺码头,39.951538,116.317525
车道沟桥东(东行),39.952176,116.305694
红山口,40.015961,116.274226
